ogr_DogID,Age,Breed,Color,Sex,GoodAppetite,FoodAmount,Weight,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,NoInappropriateChewing,Housemanners,LeftUnattended,EliminationInHouse,PlaybitePeople,StealsFood,OnFurniture,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,FriendlyWAnimals,GoodWKids,GoodWStrangers,WalksWellOnLeash,KnowCommandGetBusy,EliminatesOnRoute,ChasingAnimals,TrafficFear,NoiseFear,Stairs,SitsOnCommand,DownOnCommand,StaysOnCommand,ComeOnLeash,ComeOffLeash,CanGivePills,EarCleaning,NailCutting,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status
16649,13,2,5,0,1,4,58,5,5,5,5,4,4,4,5,5,5,4,5,4,3,5,5,3,5,5,5,4,4,4,3,4,3,5,5,5,5,5,4,5,5,5,5,3,3,1
16648,4,2,5,0,1,3,0,5,5,5,5,5,4,4,4,4,5,4,3,4,2,4,3,4,5,5,5,4,4,4,4,3,3,4,4,4,3,5,5,5,5,3,5,4,5,0
16648,9,2,5,0,1,3,65,4,5,5,5,5,4,4,4,3,5,4,4,5,1,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,3,5,4,5,0
16645,4,2,5,0,1,3.5,44,4,3,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,0,4,3,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,1
16645,8,2,5,0,1,4,58,5,4,4,5,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,1
16645,4,2,5,0,1,3.5,44,4,3,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,0,4,3,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,1
16645,14,2,5,0,1,4,78,5,4,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,4,4,4,5,5,5,4,4,4,1
16643,6,2,5,0,1,3,50.4,3,4,5,5,3,4,4,4,3,5,3,3,4,3,3,5,3,5,5,5,4,3,4,4,4,3,2,5,4,4,4,3,3,3,4,0,3,3,0
16643,11,2,5,0,1,3,60,4,4,4,5,3,5,4,4,4,5,4,4,4,3,3,5,4,5,5,4,4,3,4,5,4,3,5,5,5,3,4,3,5,4,3,2,3,3,0
16641,9,2,1,1,1,3,44,5,4,5,5,5,5,4,4,4,5,4,4,4,5,3,4,3,5,5,5,3,5,4,3,3,4,5,4,4,5,5,3,3,5,3,5,4,4,0
16641,5,2,1,1,1,1,30,5,5,4,5,4,3,3,3,4,5,4,2,4,4,3,3,4,4,5,5,4,5,4,3,4,4,5,4,4,5,4,4,0,0,4,5,5,0,0
16640,4,2,1,1,1,3,32,5,5,5,5,4,2,5,4,4,0,4,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,4,5,5,1,1
16640,7,2,1,1,1,1.5,45,5,5,5,5,5,3,3,5,4,5,5,5,4,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1
16639,7,2,1,1,1,2.5,52,5,5,5,5,4,5,4,4,4,5,5,4,5,5,3,5,5,5,5,5,4,5,5,4,5,5,5,5,4,4,4,4,5,5,3,5,4,5,1
16639,4,2,1,1,1,3.5,30,5,5,5,5,3,4,2,4,4,5,3,3,4,4,2,4,5,5,5,5,4,5,4,4,4,5,5,4,4,4,4,4,5,4,3,5,4,5,1
16639,7,2,1,1,1,2.5,52,5,5,5,5,4,5,4,4,4,5,5,4,5,5,3,5,5,5,5,5,4,5,5,4,5,5,5,5,4,4,4,4,5,5,3,0,4,5,1
16639,12,2,1,1,1,2.5,60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,5,1
16637,9,2,1,1,1,5,48,5,5,5,5,4,5,4,4,5,5,1,4,5,5,5,5,4,5,5,5,3,5,3,4,5,5,5,4,4,5,4,4,5,5,4,5,5,5,1
16637,12,2,1,1,1,3.5,48,5,5,5,5,4,5,3,5,5,5,2,5,4,4,5,5,4,5,5,5,4,5,4,5,4,4,5,4,4,5,4,4,3,3,0,5,4,3,1
16637,4,2,1,1,1,2.75,28,5,5,5,5,4,2,1,5,4,3,2,5,5,3,3,5,4,5,5,5,2,4,3,5,4,4,5,5,5,5,3,4,3,3,4,5,4,1,1
16636,4,2,5,0,1,3,30,5,5,5,5,5,5,4,4,4,5,4,5,4,3,5,4,3,4,5,5,3,3,3,3,3,3,4,4,4,4,4,4,0,0,4,5,4,0,1
16636,8,2,5,0,1,3,50,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,3,4,4,4,4,3,3,5,4,5,5,5,4,3,4,5,3,0,1
16636,16,2,5,0,1,1,68,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,3,5,5,5,3,4,3,3,4,4,4,5,5,5,5,5,5,4,5,4,4,5,1
16635,5,2,5,1,1,1,37,5,5,5,5,4,5,3,3,5,5,3,5,5,3,5,5,2,5,5,5,2,5,5,3,4,4,5,5,5,4,5,4,5,5,3,5,3,3,0
16635,12,2,5,1,1,3,57,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,2,5,5,5,3,5,4,5,4,5,5,5,4,5,4,5,5,3,2,5,4,5,0
16635,9,2,5,1,1,1,56,4,5,5,5,5,5,5,3,5,5,4,5,4,4,5,5,1,5,5,5,2,5,4,4,3,4,3,4,4,4,4,3,5,2,1,5,0,3,0
16634,13,2,1,1,1,2,51,4,5,5,5,4,4,2,5,4,5,5,5,4,2,5,5,3,5,5,5,4,5,4,3,5,4,5,5,5,5,5,4,5,4,4,5,4,2,0
16634,9,2,1,1,1,2,48.5,3,5,4,5,5,1,1,5,2,5,3,5,4,1,5,4,3,5,5,5,2,4,4,2,5,4,5,0,5,5,2,2,5,4,4,5,2,3,0
16628,5,2,5,1,1,1,38,5,5,4,5,5,5,5,4,3,5,5,5,4,4,4,4,4,5,5,5,4,5,4,4,2,3,5,5,5,3,5,5,5,5,5,5,3,5,1
16628,14,2,5,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,2,5,0,0,0,0,0,0,0,2,4,5,5,4,5,5,4,4,5,5,3,5,1
16628,8,2,5,1,1,3.25,44,5,5,4,5,5,5,5,4,4,5,5,5,5,4,4,5,3,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,4,5,4,3,5,1
16626,12,2,5,0,1,1,74,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,1
16626,5,2,5,0,1,3,56,5,4,5,5,5,5,4,4,5,4,5,5,5,3,4,5,4,4,5,5,5,4,3,4,2,4,5,5,5,5,5,5,5,5,5,5,4,4,1
16624,5,2,5,1,1,1,43,5,5,5,5,4,3,5,3,1,4,3,4,5,5,5,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,3,2,5,3,1,0
16624,12,2,5,1,1,1,0,4,5,4,5,4,4,5,5,5,5,4,4,5,5,5,4,4,3,5,5,4,3,3,3,3,4,3,5,5,5,5,5,3,3,3,4,3,0,0
16623,8,2,5,0,1,3,75,5,5,5,5,5,5,5,5,3,4,5,5,5,5,3,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1
16623,4,2,5,0,1,1,39,3,4,5,5,5,5,5,5,3,3,4,5,5,5,4,5,2,5,5,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,5,0,4,5,1
16623,13,2,5,0,1,2.5,76,5,5,4,5,5,5,4,4,4,5,5,4,4,5,3,4,3,5,5,5,4,4,2,4,5,5,5,5,5,4,5,5,5,5,3,4,4,0,1
16623,4,2,5,0,1,1,39,3,4,5,5,5,5,5,5,3,3,4,5,5,5,4,5,2,5,5,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,5,0,4,5,1
16623,8,2,5,0,1,3,75,5,5,5,5,5,5,5,5,3,4,5,5,5,5,3,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,0,5,5,1
16620,12,2,1,0,1,1,65,5,5,5,5,3,5,4,4,3,5,4,4,3,4,5,3,3,5,5,4,4,3,3,4,5,4,5,5,5,5,5,4,5,5,4,5,4,3,0
16619,13,2,1,1,1,3,51,5,5,5,5,3,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4,5,4,3,3,5,5,4,4,3,4,5,4,5,4,5,5,4,5,0
16619,7,2,1,1,1,3.25,51,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,3,4,4,4,5,5,3,3,5,4,5,4,5,4,3,5,0
16619,4,2,1,1,1,3.5,39,5,5,5,5,4,4,4,4,4,5,5,5,4,5,5,5,4,5,5,5,3,5,4,3,4,4,5,5,4,4,5,4,5,3,4,4,4,4,0
16618,7,2,1,1,1,2,44,5,5,5,5,4,4,3,4,3,4,3,4,4,4,4,3,3,3,3,3,3,5,5,4,4,5,4,4,4,4,4,4,5,5,4,5,3,4,0
16618,3,2,1,1,1,1,13,0,5,5,4,3,3,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,4,3,4,3,4,4,5,4,1,5,5,0,5,5,5,3,0,0
16618,11,2,1,1,1,1,53,5,5,4,5,4,5,3,4,3,5,3,4,4,4,5,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,3,3,0
16615,4,2,1,1,1,1,30,4,4,5,5,5,2,3,5,4,5,2,5,3,5,5,5,3,5,5,5,4,5,3,4,5,4,5,5,5,4,5,5,5,5,5,5,5,3,1
16615,15,2,1,1,1,1,60.8,5,4,5,5,5,5,5,5,5,5,4,4,3,5,5,5,3,5,5,5,4,4,3,4,5,4,5,5,5,5,4,5,5,5,5,5,4,3,1
16614,5,2,1,1,1,3.5,45,5,5,5,5,4,4,5,4,4,5,3,4,4,5,3,3,3,4,4,4,3,4,5,4,4,4,5,5,5,5,5,4,5,3,4,4,4,5,0
16614,12,2,1,1,1,1,60,4,5,4,5,4,5,3,4,4,5,3,5,2,3,3,4,1,4,4,4,4,4,2,5,3,3,5,5,5,4,5,5,4,4,4,5,4,5,0
16613,13,2,1,1,1,1,53,5,5,5,5,5,5,4,4,5,5,5,5,3,5,5,5,5,4,5,5,4,5,5,4,4,5,5,5,4,2,5,3,5,5,4,5,5,1,0
16613,5,2,1,1,1,1,38,5,5,5,5,5,5,4,4,1,4,5,5,4,5,5,4,4,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,0,5,5,1,0
16611,7,2,1,0,1,3,56,5,5,5,5,5,5,4,4,5,5,4,4,4,5,5,4,3,4,5,5,4,4,4,4,3,4,5,5,5,5,5,5,5,4,4,4,4,1,1
16611,12,2,1,0,1,1,68,5,5,4,5,4,4,4,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,4,4,4,4,4,1
16611,5,2,1,0,1,3,40,4,4,4,5,4,5,3,4,4,5,2,5,4,4,4,4,2,4,4,5,4,4,4,4,4,4,5,5,4,5,5,5,5,3,2,5,4,1,1
16610,12,2,5,1,1,4,53,5,5,5,5,5,4,3,4,3,5,5,4,5,5,5,5,4,5,5,5,4,4,5,2,5,3,5,4,5,5,5,3,5,5,5,5,4,5,1
16609,8,2,1,0,1,1,53.7,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,5,0
16609,4,2,1,0,1,3,39.6,5,5,5,5,4,5,5,5,3,5,5,5,4,4,5,5,3,5,5,5,4,5,5,5,4,4,5,4,4,4,5,4,5,5,5,0,4,4,0
16609,12,2,1,0,1,1,63.8,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,4,3,5,5,5,4,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,3,5,0
16608,9,2,5,1,1,4,60,5,5,4,5,5,3,3,4,4,5,5,5,5,3,5,5,3,5,5,5,4,4,0,5,4,4,5,5,5,3,5,4,5,3,5,4,4,1,1
16608,4,2,5,1,1,3,0,5,4,5,5,4,4,3,4,3,5,2,5,4,4,5,4,2,4,5,5,3,5,3,4,0,5,5,5,5,3,5,3,5,3,5,4,3,1,1
16606,11,2,1,0,1,1,62,5,5,5,5,5,5,5,5,5,5,3,5,4,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,5,4,5,1
16604,3,2,1,1,1,2.25,20.3,5,5,4,4,4,3,2,3,5,3,1,5,3,4,5,5,2,5,5,5,4,5,2,3,4,5,3,5,4,1,4,5,5,4,4,5,4,1,0
16601,5,2,1,0,1,1,35,5,5,5,5,3,2,3,4,2,4,4,4,4,5,4,5,4,4,5,4,3,5,4,3,3,4,4,4,3,3,4,3,3,4,3,4,4,4,0
16601,14,2,1,0,1,4,78,5,5,4,5,4,5,4,3,3,5,5,2,3,2,3,4,4,5,3,5,4,4,4,4,4,3,5,4,4,3,5,4,4,4,3,5,5,2,0
16599,5,2,1,0,1,1,0,5,5,5,5,5,3,2,3,3,5,2,5,5,4,5,2,2,2,2,2,3,3,5,2,0,4,5,4,4,4,5,3,0,3,0,5,1,0,0
16597,4,2,1,0,1,3,37,5,5,5,5,5,5,2,4,3,5,3,1,4,5,5,5,4,5,5,5,5,5,4,5,4,4,5,5,4,4,5,5,5,5,5,5,5,5,1
16597,12,2,1,0,1,2.5,76.4,5,5,5,5,5,5,5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
16597,8,2,1,0,1,3,79,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,1
16595,8,2,1,0,1,3,56,4,4,5,5,5,5,2,3,2,5,4,3,3,2,2,4,4,5,5,5,5,5,3,5,4,4,4,5,5,3,5,4,5,5,4,5,4,4,0
16594,13,2,1,1,1,3,63,5,5,4,5,5,4,4,3,4,4,3,5,4,5,5,5,2,5,5,5,4,4,4,5,5,4,5,5,4,4,5,4,5,4,5,4,4,4,0
16594,7,2,1,1,1,3,52,5,5,3,4,3,2,5,2,3,4,1,5,4,3,5,5,1,3,2,5,4,4,3,3,4,2,5,2,2,2,3,4,4,3,3,3,3,4,0
16592,13,2,1,1,1,3,65,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1
16592,8,2,5,1,1,3,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1
16592,8,2,5,1,1,3,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,3,0,5,1,1
16591,8,2,1,1,1,3.5,60,4,4,4,5,5,5,5,4,5,5,3,5,5,4,4,5,5,5,5,5,4,5,5,4,5,4,5,5,5,5,4,3,3,4,3,5,4,4,1
16591,5,2,1,1,1,1,45,5,5,3,5,4,3,2,2,3,3,3,4,4,3,4,3,3,3,3,3,4,5,2,4,4,4,5,4,4,4,3,4,4,4,4,3,4,1,1
16590,14,2,1,0,1,1,104,5,5,5,5,5,5,4,4,5,5,4,4,4,4,5,5,3,4,5,5,3,5,3,5,5,3,5,5,5,4,4,4,5,4,1,4,3,5,0
16590,8,2,1,0,1,1,80,5,5,4,5,5,5,4,5,4,5,4,2,4,5,4,5,3,5,5,5,3,5,4,5,4,2,5,5,4,4,4,0,5,5,3,5,4,5,0
16589,12,2,1,0,1,4,65,5,5,5,5,5,5,3,5,5,5,3,5,5,4,4,5,3,5,5,5,4,4,4,4,4,4,4,5,5,4,5,4,5,4,4,5,4,1,0
16589,5,2,1,0,1,3,44,5,5,4,5,5,5,4,4,4,4,3,4,4,3,3,4,3,5,5,5,4,4,3,4,4,4,4,5,5,4,5,4,5,4,4,5,4,0,0
16587,6,2,1,1,1,1,50,5,5,4,5,4,5,3,4,4,5,3,4,4,4,4,3,4,4,5,4,4,0,4,3,4,4,5,4,4,4,5,4,3,4,4,5,3,1,1
16587,12,2,1,1,1,1.75,65,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,5,4,5,5,3,5,5,3,1
16586,4,2,1,0,1,1,29.7,5,5,5,5,4,3,5,3,3,4,3,4,3,3,4,5,4,4,5,5,4,5,5,0,4,5,4,5,5,4,4,4,5,5,4,4,4,3,1
16586,6,2,1,0,1,2.75,30,3,5,5,5,4,4,5,4,4,5,4,4,4,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,1
16586,12,2,1,0,1,4,77.4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,4,5,5,4,5,4,5,4,5,1
16585,13,2,1,1,1,3,60,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,3,5,4,5,4,5,1
16585,6,2,1,1,1,1,45,5,5,5,5,3,5,4,4,4,4,3,4,4,4,4,3,1,5,5,5,4,5,5,5,3,3,5,5,5,4,5,5,5,5,0,5,4,1,1
16585,6,2,1,1,1,1,45,5,5,5,5,3,5,4,4,4,4,3,4,4,4,4,3,1,5,5,5,4,5,5,5,3,3,5,5,5,4,5,5,5,5,0,5,4,1,1
16585,13,2,1,1,1,3,60,5,4,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,3,5,4,0,4,5,1
16584,3,2,1,1,1,1,15,5,4,5,5,3,4,4,4,3,4,3,5,4,5,4,5,3,4,5,5,4,5,4,2,5,5,5,4,4,5,4,4,5,4,3,5,4,1,0
16584,7,2,1,1,1,1,46.4,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4,4,4,4,5,4,5,5,5,5,4,4,5,5,4,5,4,4,0
16584,13,2,1,1,1,2,56,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4,5,3,5,5,5,4,4,4,3,5,4,5,4,4,5,4,4,5,4,4,5,4,3,0
16583,5,2,1,1,1,1,40,5,4,4,4,5,5,4,3,3,5,3,5,3,3,5,3,2,4,5,5,3,4,4,3,2,3,4,4,4,4,4,4,4,4,3,5,2,3,0
16533,3,2,1,1,1,1,22,5,4,4,4,4,2,3,2,3,4,3,5,3,3,4,5,3,4,4,5,3,3,4,4,4,4,4,5,3,1,3,4,5,4,2,1,4,5,0
16533,12,2,1,1,1,3,60,4,4,5,5,5,5,4,5,3,5,5,5,5,5,5,5,2,5,5,5,3,4,4,3,4,4,5,5,5,4,4,4,5,4,3,5,4,1,0
16533,7,2,1,1,1,1,0,5,4,5,5,4,5,3,4,4,5,5,5,5,5,5,5,2,5,5,5,4,5,4,5,5,5,5,5,4,4,4,4,5,5,3,0,5,5,0
16530,3,2,1,0,1,2.5,27,5,5,5,3,4,5,5,3,3,4,4,5,4,3,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,5,4,5,4,1,1
16529,7,2,1,1,1,3,42,5,4,5,5,4,4,4,5,5,5,3,5,4,3,5,5,3,4,4,4,4,4,0,4,3,4,4,3,3,4,4,4,5,0,5,5,3,4,1
16529,4,2,1,1,1,2.5,25,5,5,5,4,5,4,3,4,0,4,4,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,0,1
16529,18,2,1,1,1,3,50,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,2,5,1
16529,13,2,1,1,1,1,50,5,5,4,5,4,5,4,4,4,5,3,5,4,4,4,5,4,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1
16528,8,2,1,0,1,4,50,5,5,4,5,4,4,4,5,4,5,5,4,4,3,4,5,4,5,5,5,3,4,3,5,5,4,5,5,5,5,5,3,5,5,5,0,3,5,1
16528,13,2,1,0,1,42433,90,5,5,4,5,5,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,4,4,4,5,4,4,5,3,5,5,5,5,3,3,1
16528,4,2,1,0,1,3,37,5,4,4,5,3,3,3,2,2,3,4,4,5,2,3,3,5,5,5,5,4,3,2,3,4,5,5,5,4,4,3,3,5,4,5,4,4,1,1
16527,8,2,1,1,1,3,50,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1
16527,13,2,1,1,1,3,55,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1
16527,13,2,1,1,1,3,55,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1
16527,4,2,1,1,1,3,28.8,5,5,5,5,5,4,5,4,4,5,3,5,5,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,3,5,4,5,5,3,5,5,5,1
16526,12,2,1,0,1,3,80,5,4,5,5,5,4,4,5,5,5,4,4,1,4,4,5,3,5,5,5,3,4,4,3,5,5,5,4,4,4,5,3,1,3,3,5,3,1,1
16526,6,2,1,0,1,3,50,5,5,5,5,5,4,5,3,3,4,4,1,2,2,4,3,3,3,5,5,3,4,4,3,4,5,5,5,4,3,4,4,5,4,4,5,4,1,1
16513,4,2,1,1,1,3,33,5,5,5,5,4,5,4,4,1,5,2,4,4,4,4,4,4,5,4,4,4,5,4,2,3,5,5,5,5,4,5,4,3,5,3,0,4,4,1
16513,12,2,1,1,1,3,67,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,4,5,5,4,5,4,5,5,4,5,4,5,1
16513,7,2,1,1,1,1,50,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,1
16513,8,2,1,1,1,1,50,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,5,5,5,5,4,3,1
16513,12,2,1,1,1,3,67,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,4,5,4,4,4,5,5,4,5,4,5,5,5,5,4,5,1
16512,4,2,1,1,1,1,38,5,5,5,5,4,5,3,4,4,5,1,5,4,3,5,4,3,5,5,5,3,5,4,4,5,5,5,4,4,3,5,5,5,5,5,5,4,1,1
16511,8,2,1,0,1,1,65.3,5,5,5,2,3,5,3,0,5,4,5,5,3,4,5,5,4,4,3,3,4,4,5,4,5,5,5,5,5,4,5,5,5,5,4,0,3,0,0
16511,4,2,1,0,1,4,32,1,2,2,1,3,1,2,1,2,1,3,1,1,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,3,1,1,1,1,3,1,1,0,0
16511,12,2,1,0,1,1,83,5,5,4,5,3,5,4,5,4,4,5,5,5,4,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,4,1,0
16509,7,2,5,1,1,3,55.4,5,5,5,5,5,4,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,4,5,4,4,4,3,5,4,4,0
16509,12,2,5,1,1,1,64,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,4,4,4,4,3,4,5,5,5,5,4,4,5,4,1,5,4,5,4,5,0
16509,3,2,5,1,1,1,24.4,4,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,4,3,5,5,1,4,3,5,4,5,0
16502,13,2,1,0,1,4,55,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,0
16501,9,2,5,0,1,4,69,4,5,4,5,3,4,3,4,4,4,4,4,3,4,3,5,4,5,5,5,4,5,4,4,4,5,5,5,4,3,5,4,5,4,4,5,4,3,0
16498,13,2,5,1,1,2.5,62,4,5,5,5,5,5,4,5,5,5,5,4,5,4,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,5,0
16498,17,2,5,1,1,2.5,63,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,4,0
16498,7,2,5,1,1,2.5,49.5,4,5,4,5,5,5,4,4,4,5,5,4,5,4,4,5,4,4,5,4,4,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,4,5,0
16498,3,2,5,1,1,37288,51,4,4,5,5,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,4,5,0
16498,12,2,5,1,1,2.5,59,5,5,5,5,5,5,4,4,5,5,5,4,5,4,3,5,4,4,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,4,0
16495,4,2,1,0,1,1,24,5,5,5,5,4,3,4,4,3,4,4,4,3,4,5,4,3,4,5,5,4,4,3,3,4,3,5,5,3,3,5,5,5,5,3,5,5,0,0
16495,4,2,1,0,1,3,30,5,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,0
16495,8,2,1,0,1,1,63,5,5,5,5,5,5,4,5,4,5,4,4,4,5,5,4,4,5,4,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,5,3,1,0
16495,14,2,1,0,1,3.5,70,5,5,5,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,4,5,4,4,4,3,5,5,5,4,4,4,4,5,3,4,4,3,0
16494,6,2,5,1,1,5,45,5,4,4,5,3,4,2,3,5,5,2,4,3,2,1,3,3,5,5,5,2,4,2,4,1,5,5,4,4,4,4,5,4,3,1,1,2,4,0
16493,9,2,5,1,1,1,57,5,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,3,5,5,5,3,5,4,4,5,5,5,4,4,4,5,5,5,4,0,0,4,5,0
16493,6,2,5,1,1,2.5,45,5,5,5,5,5,3,3,4,3,5,3,3,3,3,3,4,2,5,5,5,3,4,4,3,3,4,4,4,3,3,5,5,5,2,3,5,4,5,0
16493,13,2,5,1,1,1,60,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,5,5,4,5,4,3,5,5,4,3,5,5,5,3,5,4,3,5,3,4,0
16493,9,2,5,1,1,1,57,5,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,3,4,4,5,4,5,4,4,4,5,5,4,5,4,0,5,5,4,3,5,4,5,0
16491,7,2,5,0,1,4,44,5,5,5,5,4,5,5,3,4,5,3,5,3,4,5,5,3,5,5,5,3,5,5,4,5,5,5,5,5,5,5,5,5,3,3,5,3,5,1
16491,14,2,5,0,1,1,70,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,5,4,2,5,2,5,1
